unidade;ano;mes;setor_saida;mp_por_setor_de_saida
HRBJA;2024;12;UUE/INTERNAÇÃO/HRB/CHB;1,25
HRBJA;2025;1;CLINICA CIRURGICA/HRB/CHB;6,298245614035087
HRBJA;2025;1;CLINICA MEDICA/HRB/CHB;12,234234234234235
HRBJA;2025;1;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;10,333333333333334
HRBJA;2025;1;UTI ADULTO/HRB/CHB;12,961538461538462
HRBJA;2025;1;UUE/INTERNAÇÃO/HRB/CHB;2,4545454545454546
HRBJA;2025;2;CLINICA CIRURGICA/HRB/CHB;5,182795698924731
HRBJA;2025;2;CLINICA MEDICA/HRB/CHB;13,556818181818182
HRBJA;2025;2;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;16,714285714285715
HRBJA;2025;2;UTI ADULTO/HRB/CHB;12,125
HRBJA;2025;2;UUE/INTERNAÇÃO/HRB/CHB;3,7837837837837838
HRBJA;2025;3;CLINICA CIRURGICA/HRB/CHB;8,290322580645162
HRBJA;2025;3;CLINICA MEDICA/HRB/CHB;11,1010101010101
HRBJA;2025;3;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;7,454545454545454
HRBJA;2025;3;UTI ADULTO/HRB/CHB;15,846153846153847
HRBJA;2025;3;UUE/INTERNAÇÃO/HRB/CHB;2,380952380952381
HRBJA;2025;4;CLINICA CIRURGICA/HRB/CHB;6,822429906542056
HRBJA;2025;4;CLINICA MEDICA/HRB/CHB;13,70873786407767
HRBJA;2025;4;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;31,666666666666668
HRBJA;2025;4;UTI ADULTO/HRB/CHB;12,133333333333333
HRBJA;2025;4;UUE/INTERNAÇÃO/HRB/CHB;3,8974358974358974
HRBJA;2025;5;CLINICA CIRURGICA/HRB/CHB;6,252173913043478
HRBJA;2025;5;CLINICA MEDICA/HRB/CHB;13,716981132075471
HRBJA;2025;5;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;21,333333333333332
HRBJA;2025;5;UTI ADULTO/HRB/CHB;14,555555555555555
HRBJA;2025;5;UUE/INTERNAÇÃO/HRB/CHB;3,111111111111111
HRBJA;2025;6;CLINICA CIRURGICA/HRB/CHB;7,048076923076923
HRBJA;2025;6;CLINICA MEDICA/HRB/CHB;12,581818181818182
HRBJA;2025;6;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;12,555555555555555
HRBJA;2025;6;UTI ADULTO/HRB/CHB;10,52
HRBJA;2025;6;UUE/INTERNAÇÃO/HRB/CHB;3,9583333333333335
HRBJA;2025;7;CLINICA CIRURGICA/HRB/CHB;7,324074074074074
HRBJA;2025;7;CLINICA MEDICA/HRB/CHB;11,711711711711711
HRBJA;2025;7;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;23,4
HRBJA;2025;7;UTI ADULTO/HRB/CHB;12,681818181818182
HRBJA;2025;7;UUE/INTERNAÇÃO/HRB/CHB;3,048780487804878
HRBJA;2025;8;CLINICA CIRURGICA/HRB/CHB;7,085470085470085
HRBJA;2025;8;CLINICA MEDICA/HRB/CHB;13,625
HRBJA;2025;8;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;12,176470588235293
HRBJA;2025;8;UTI ADULTO/HRB/CHB;17,782608695652176
HRBJA;2025;8;UUE/INTERNAÇÃO/HRB/CHB;4,233333333333333
HRBJA;2025;9;CLINICA CIRURGICA/HRB/CHB;9,78125
HRBJA;2025;9;CLINICA MEDICA/HRB/CHB;15,382716049382717
HRBJA;2025;9;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;11,6
HRBJA;2025;9;UTI ADULTO/HRB/CHB;17,555555555555557
HRBJA;2025;9;UUE/INTERNAÇÃO/HRB/CHB;4,380952380952381
HRBJA;2025;10;CLINICA CIRURGICA/HRB/CHB;8,065934065934066
HRBJA;2025;10;CLINICA MEDICA/HRB/CHB;14,19047619047619
HRBJA;2025;10;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;24,75
HRBJA;2025;10;UTI ADULTO/HRB/CHB;15,545454545454545
HRBJA;2025;10;UUE/INTERNAÇÃO/HRB/CHB;3,142857142857143
HRBJA;2025;11;CLINICA CIRURGICA/HRB/CHB;8,32967032967033
HRBJA;2025;11;CLINICA MEDICA/HRB/CHB;15,172043010752688
HRBJA;2025;11;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;5,8
HRBJA;2025;11;UTI ADULTO/HRB/CHB;17,58823529411765
HRBJA;2025;11;UUE/INTERNAÇÃO/HRB/CHB;4,7560975609756095
HRBJA;2025;12;CLINICA CIRURGICA/HRB/CHB;8,08849557522124
HRBJA;2025;12;CLINICA MEDICA/HRB/CHB;14,126582278481013
HRBJA;2025;12;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;13,88888888888889
HRBJA;2025;12;UTI ADULTO/HRB/CHB;17,35
HRBJA;2025;12;UUE/INTERNAÇÃO/HRB/CHB;3,4358974358974357
HRJP;2022;1;ALOJAMENTO CONJUNTO;3,2071428571428573
HRJP;2022;1;BLOCO CIRURGICO;0,0
HRJP;2022;1;BLOCO OBSTÉTRICO;1,0
HRJP;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;10,964285714285714
HRJP;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;22,05
HRJP;2022;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;11,716216216216216
HRJP;2022;1;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;17,2
HRJP;2022;1;UTI - ADULTO;13,5
HRJP;2022;1;UTI - NEONATAL;12,25
HRJP;2022;1;UTI PEDIATRICA;3,6666666666666665
HRJP;2022;2;ALOJAMENTO CONJUNTO;3,0073529411764706
HRJP;2022;2;BLOCO CIRURGICO;0,0
HRJP;2022;2;BLOCO OBSTÉTRICO;1,0
HRJP;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;6,225806451612903
HRJP;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;15,63888888888889
HRJP;2022;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;12,446153846153846
HRJP;2022;2;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;15,324324324324325
HRJP;2022;2;UTI - ADULTO;22,333333333333332
HRJP;2022;2;UTI - NEONATAL;17,095238095238095
HRJP;2022;2;UTI PEDIATRICA;8,4
HRJP;2022;3;ALOJAMENTO CONJUNTO;3,111111111111111
HRJP;2022;3;BLOCO CIRURGICO;0,0
HRJP;2022;3;BLOCO OBSTÉTRICO;1,0
HRJP;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,692307692307692
HRJP;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;12,695652173913043
HRJP;2022;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;16,31111111111111
HRJP;2022;3;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;16,682926829268293
HRJP;2022;3;UTI - ADULTO;7,8
HRJP;2022;3;UTI - NEONATAL;49,63636363636363
HRJP;2022;3;UTI PEDIATRICA;10,333333333333334
HRJP;2022;4;ALOJAMENTO CONJUNTO;2,7697368421052633
HRJP;2022;4;BLOCO CIRURGICO;0,0
HRJP;2022;4;BLOCO OBSTÉTRICO;3,5
HRJP;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,714285714285714
HRJP;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;18,375
HRJP;2022;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;7,5514018691588785
HRJP;2022;4;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;16,393939393939394
HRJP;2022;4;UTI - ADULTO;23,75
HRJP;2022;4;UTI - NEONATAL;34,0
HRJP;2022;4;UTI PEDIATRICA;5,0
HRJP;2022;5;ALOJAMENTO CONJUNTO;3,612676056338028
HRJP;2022;5;BLOCO CIRURGICO;0,0
HRJP;2022;5;BLOCO OBSTÉTRICO;1,5
HRJP;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;10,046153846153846
HRJP;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;20,27906976744186
HRJP;2022;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;11,102803738317757
HRJP;2022;5;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;16,58974358974359
HRJP;2022;5;UTI - ADULTO;14,833333333333334
HRJP;2022;5;UTI - NEONATAL;21,25
HRJP;2022;5;UTI PEDIATRICA;10,0
HRJP;2022;6;ALOJAMENTO CONJUNTO;3,2184873949579833
HRJP;2022;6;BLOCO CIRURGICO;0,0
HRJP;2022;6;BLOCO OBSTÉTRICO;1,5
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;7,647058823529412
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;17,0625
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,285714285714286
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;7,833333333333333
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;13,911764705882353
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;9,311688311688311
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;6,5
HRJP;2022;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;9,375
HRJP;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;17,166666666666668
HRJP;2022;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;59,8
HRJP;2022;6;UTI - ADULTO;10,8
HRJP;2022;6;UTI - NEONATAL;13,2
HRJP;2022;6;UTI PEDIATRICA;6,0
HRJP;2022;7;ALOJAMENTO CONJUNTO;2,9708029197080292
HRJP;2022;7;BLOCO CIRURGICO;0,09090909090909091
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;7,46875
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;9,0
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;13,571428571428571
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;15,75
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;12,976190476190476
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;13,84
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;8,0
HRJP;2022;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;11,75
HRJP;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;17,818181818181817
HRJP;2022;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;12,4
HRJP;2022;7;UTI - ADULTO;22,88888888888889
HRJP;2022;7;UTI - NEONATAL;31,0
HRJP;2022;7;UTI PEDIATRICA;0,0
HRJP;2022;8;ALOJAMENTO CONJUNTO;3,0083333333333333
HRJP;2022;8;BLOCO CIRURGICO;0,0
HRJP;2022;8;BLOCO OBSTÉTRICO;1,0
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;4,48
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;11,771428571428572
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;7,933333333333334
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;11,0
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;12,333333333333334
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;15,247191011235955
HRJP;2022;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;6,166666666666667
HRJP;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;23,5
HRJP;2022;8;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;21,2
HRJP;2022;8;UTI - ADULTO;13,545454545454545
HRJP;2022;8;UTI - NEONATAL;19,0
HRJP;2022;8;UTI PEDIATRICA;95,0
HRJP;2022;9;ALOJAMENTO CONJUNTO;2,8086956521739133
HRJP;2022;9;BLOCO CIRURGICO;0,0
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;4,875
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;10,586206896551724
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,666666666666666
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;16,454545454545453
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;13,941176470588236
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;13,985915492957746
HRJP;2022;9;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;5,666666666666667
HRJP;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;28,9375
HRJP;2022;9;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;15,3
HRJP;2022;9;UTI - ADULTO;40,0
HRJP;2022;9;UTI - NEONATAL;12,2
HRJP;2022;9;UTI PEDIATRICA;11,0
HRJP;2022;10;ALOJAMENTO CONJUNTO;2,872549019607843
HRJP;2022;10;BLOCO CIRURGICO;0,14285714285714285
HRJP;2022;10;BLOCO OBSTÉTRICO;1,0
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;6,103448275862069
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;11,727272727272727
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;6,388888888888889
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;7,0
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;16,14814814814815
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;13,0
HRJP;2022;10;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;5,0
HRJP;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;23,142857142857142
HRJP;2022;10;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;16,625
HRJP;2022;10;UTI - ADULTO;16,666666666666668
HRJP;2022;10;UTI - NEONATAL;3,6
HRJP;2022;11;ALOJAMENTO CONJUNTO;2,881818181818182
HRJP;2022;11;BLOCO CIRURGICO;0,0
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;8,555555555555555
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;14,277777777777779
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;17,0
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;5,75
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;22,103448275862068
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;12,234567901234568
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;31,0
HRJP;2022;11;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;15,5
HRJP;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;16,0
HRJP;2022;11;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;11,909090909090908
HRJP;2022;11;UTI -  PEDIATRICO;2,5
HRJP;2022;11;UTI - ADULTO;10,7
HRJP;2022;11;UTI - NEONATAL;54,5
HRJP;2022;12;ALOJAMENTO CONJUNTO;3,032
HRJP;2022;12;BLOCO CIRURGICO;0,0
HRJP;2022;12;BLOCO OBSTÉTRICO;1,0
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;6,7894736842105265
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;13,76923076923077
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;17,6
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;14,0
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;17,89189189189189
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;18,464788732394368
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;26,0
HRJP;2022;12;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;30,0
HRJP;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;21,785714285714285
HRJP;2022;12;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;40,0
HRJP;2022;12;UTI - ADULTO;16,666666666666668
HRJP;2022;12;UTI - NEONATAL;20,5
HRJP;2023;1;ALOJAMENTO CONJUNTO;2,5625
HRJP;2023;1;BLOCO CIRURGICO;0,0
HRJP;2023;1;BLOCO OBSTÉTRICO;2,0
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;3,3666666666666667
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;5,129032258064516
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;16,0
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;29,75
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;20,19047619047619
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;13,030303030303031
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;34,0
HRJP;2023;1;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;32,666666666666664
HRJP;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;14,727272727272727
HRJP;2023;1;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;26,8
HRJP;2023;1;UTI -  PEDIATRICO;3,5
HRJP;2023;1;UTI - ADULTO;32,166666666666664
HRJP;2023;1;UTI - NEONATAL;19,0
HRJP;2023;2;ALOJAMENTO CONJUNTO;2,7560975609756095
HRJP;2023;2;BLOCO CIRURGICO;0,0
HRJP;2023;2;BLOCO OBSTÉTRICO;6,0
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;4,6923076923076925
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;9,272727272727273
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;27,22222222222222
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;7,363636363636363
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;16,20689655172414
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;16,2
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;30,6
HRJP;2023;2;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;41,5
HRJP;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;16,0
HRJP;2023;2;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;16,4
HRJP;2023;2;UTI -  PEDIATRICO;238,0
HRJP;2023;2;UTI - ADULTO;25,583333333333332
HRJP;2023;2;UTI - NEONATAL;5,0
HRJP;2023;3;ALOJAMENTO CONJUNTO;3,1031746031746033
HRJP;2023;3;BLOCO CIRURGICO;0,0
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;8,35135135135135
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;26,875
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;8,470588235294118
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;8,461538461538462
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;9,909090909090908
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;11,136842105263158
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;23,5
HRJP;2023;3;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;17,375
HRJP;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;30,61111111111111
HRJP;2023;3;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;12,75
HRJP;2023;3;UTI -  PEDIATRICO;10,0
HRJP;2023;3;UTI - ADULTO;13,61111111111111
HRJP;2023;3;UTI - NEONATAL;5,5
HRJP;2023;4;ALOJAMENTO CONJUNTO;2,807142857142857
HRJP;2023;4;BLOCO CIRURGICO;0,0
HRJP;2023;4;BLOCO OBSTÉTRICO;3,5
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;5,542857142857143
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;10,0
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,352941176470589
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;10,68421052631579
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;12,970588235294118
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;17,181818181818183
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;7,0
HRJP;2023;4;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;21,0
HRJP;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;15,8
HRJP;2023;4;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;30,0
HRJP;2023;4;UTI -  PEDIATRICO;32,0
HRJP;2023;4;UTI - ADULTO;14,777777777777779
HRJP;2023;4;UTI - NEONATAL;9,0
HRJP;2023;5;ALOJAMENTO CONJUNTO;3,2171052631578947
HRJP;2023;5;BLOCO CIRURGICO;0,0
HRJP;2023;5;BLOCO OBSTÉTRICO;1,0
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;4,675675675675675
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;12,909090909090908
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,923076923076923
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;11,956521739130435
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;18,17948717948718
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;11,144444444444444
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;6,333333333333333
HRJP;2023;5;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;14,0
HRJP;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;29,428571428571427
HRJP;2023;5;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;28,285714285714285
HRJP;2023;5;UTI -  PEDIATRICO;13,666666666666666
HRJP;2023;5;UTI - ADULTO;23,466666666666665
HRJP;2023;5;UTI - NEONATAL;7,0
HRJP;2023;6;ALOJAMENTO CONJUNTO;2,8294573643410854
HRJP;2023;6;BLOCO CIRURGICO;0,0
HRJP;2023;6;BLOCO OBSTÉTRICO;1,0
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;5,6923076923076925
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;17,85
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;10,0
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;10,636363636363637
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;10,96551724137931
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;14,39
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;7,0
HRJP;2023;6;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;19,857142857142858
HRJP;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;14,130434782608695
HRJP;2023;6;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;23,6
HRJP;2023;6;UTI -  PEDIATRICO;10,0
HRJP;2023;6;UTI - ADULTO;26,57894736842105
HRJP;2023;6;UTI - NEONATAL;1,0
HRJP;2023;7;ALOJAMENTO CONJUNTO;2,9136690647482015
HRJP;2023;7;BLOCO CIRURGICO;0,0
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;12,0
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;12,8
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;9,541666666666666
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;15,157894736842104
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;12,277777777777779
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;11,094594594594595
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;9,0
HRJP;2023;7;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;57,666666666666664
HRJP;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;15,941176470588236
HRJP;2023;7;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;28,142857142857142
HRJP;2023;7;UTI -  PEDIATRICO;48,5
HRJP;2023;7;UTI - ADULTO;14,6
HRJP;2023;7;UTI - NEONATAL;5,666666666666667
HRJP;2023;8;ALOJAMENTO CONJUNTO;3,377049180327869
HRJP;2023;8;BLOCO CIRURGICO;0,0
HRJP;2023;8;BLOCO OBSTÉTRICO;0,0
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;4,388888888888889
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;20,933333333333334
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;12,5
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;15,272727272727273
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;12,666666666666666
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;12,766233766233766
HRJP;2023;8;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;22,75
